,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,text_standard,mean_parse_tree_depth,mean_ents_per_sentence,mean_adj,mean_adp,mean_adv,mean_aux,mean_conj,mean_cconj,mean_det,mean_intj,mean_noun,mean_num,mean_part,mean_pron,mean_propn,mean_punct,mean_sconj,mean_sym,mean_verb,mean_x,mean_space,label,label_num
1292,49.72,11.2,9.6,12.11,10.1,11.19,55.0,8.142857142857142,9.61,10.0,1.5858585858585859,1.9285714285714286,0.79,1.36,0.43,0.5,0.0,0.29,1.14,0.0,3.5,0.79,0.07,0.21,1.71,0.0,0.07,0.0,2.21,0.0,1.0,C2,5
1293,51.01,13.6,13.2,10.1,15.1,8.13,78.0,14.0,14.05,14.0,1.728119180633147,1.2777777777777777,2.33,3.78,1.33,1.61,0.0,1.56,3.67,0.0,5.56,0.39,0.94,1.44,2.17,0.17,1.06,0.0,2.89,0.0,0.94,C2,5
1294,62.07,11.8,9.0,12.12,11.9,9.18,84.0,10.166666666666666,10.26,12.0,1.3590308370044053,1.9166666666666667,1.17,2.21,0.5,1.04,0.0,0.62,1.83,0.0,4.46,0.21,0.46,0.92,1.88,0.0,0.42,0.0,2.25,0.0,0.96,C2,5
1295,54.97,13.0,11.7,11.61,14.5,9.32,142.0,21.666666666666668,13.14,12.0,1.6330275229357798,1.878787878787879,2.12,3.52,1.12,1.15,0.0,1.12,1.82,0.0,6.85,1.39,0.52,1.27,0.88,0.42,0.27,0.0,3.0,0.0,0.97,C2,5
1296,47.32,14.6,12.6,11.38,13.8,9.7,70.0,13.8,13.84,14.0,1.7167138810198301,3.7857142857142856,2.57,3.21,0.79,0.86,0.0,0.86,2.57,0.0,4.33,0.36,0.93,0.64,3.79,0.0,0.57,0.0,2.43,0.0,1.0,C2,5
1297,43.22,13.7,12.1,12.42,12.7,9.52,96.0,18.0,12.12,13.0,1.6286407766990292,2.6,0.85,2.6,0.35,1.15,0.0,0.65,2.1,0.0,4.45,1.4,0.35,0.5,2.3,0.0,0.2,0.0,2.75,0.0,0.95,C2,5
1298,55.17,13.1,11.6,11.38,14.2,9.37,129.0,21.333333333333332,12.91,12.0,1.709902370990237,1.8148148148148149,1.78,3.22,0.63,1.26,0.0,0.7,3.26,0.0,5.44,0.63,0.7,1.3,2.07,0.74,0.44,0.19,3.19,0.04,0.96,C2,5
1299,55.27,13.2,11.6,11.49,14.2,9.92,81.0,15.25,13.63,14.0,1.5576923076923077,2.25,1.94,2.75,0.69,0.94,0.0,1.0,2.12,0.0,5.82,0.81,1.12,0.94,2.69,0.0,0.25,0.06,3.38,0.0,1.0,C2,5
1300,36.52,16.8,14.6,13.81,17.0,9.26,302.0,23.0,15.06,17.0,1.6001321877065433,1.9444444444444444,3.57,3.5,0.98,0.87,0.0,1.33,2.63,0.0,6.36,0.57,0.81,1.17,1.65,0.28,0.41,0.06,2.67,0.0,1.0,C2,5
1301,50.57,13.9,11.3,11.26,12.5,9.32,130.0,11.333333333333334,13.07,11.0,1.2812982998454405,0.896551724137931,2.14,2.17,0.59,1.21,0.0,1.45,2.14,0.0,5.1,0.52,0.59,1.21,1.0,0.62,0.62,0.0,1.97,0.03,0.97,C2,5
1302,40.89,15.4,13.0,12.88,14.3,8.77,174.0,13.8,13.49,13.0,1.6616702355460387,1.325,2.42,3.22,0.52,1.18,0.0,0.75,2.72,0.0,5.25,0.38,0.52,1.32,1.4,0.35,0.28,0.0,1.98,0.08,0.98,C2,5
1303,50.7,14.7,13.3,12.08,16.7,9.26,132.0,16.75,15.57,17.0,1.771509167842031,1.1304347826086956,3.52,4.43,1.13,1.7,0.0,1.22,2.65,0.0,7.74,0.7,0.74,1.13,0.65,0.78,0.78,0.0,2.7,0.0,0.96,C2,5
1304,58.72,12.7,10.3,11.02,12.3,9.46,189.0,15.5,12.48,13.0,1.5370165745856355,1.5365853658536586,2.37,2.02,1.05,1.17,0.0,0.51,2.59,0.0,4.27,0.24,0.66,1.44,1.83,0.0,0.32,0.0,2.61,0.0,1.0,C2,5
1305,50.26,13.5,11.4,12.24,13.3,8.28,90.0,13.6,11.75,14.0,1.3639514731369151,0.5769230769230769,2.42,2.38,0.96,1.62,0.0,0.88,1.92,0.0,5.15,0.42,0.46,1.15,0.54,0.04,1.0,0.0,2.08,0.12,1.0,C2,5
1306,56.59,12.7,11.1,11.55,13.5,9.26,168.0,13.4,12.81,13.0,1.631467793030623,3.4358974358974357,2.0,3.38,0.56,1.13,0.0,0.77,2.59,0.0,4.85,0.33,0.69,0.85,3.67,0.0,0.41,0.0,2.08,0.0,0.97,C2,5
1307,44.24,14.3,11.7,13.81,13.4,10.27,227.0,12.0,13.3,14.0,1.659871244635193,1.4042553191489362,1.81,2.79,0.3,0.81,0.0,0.6,1.77,0.0,5.83,0.91,0.51,0.32,1.06,0.02,0.34,0.0,1.74,0.0,1.0,C2,5
1308,53.55,13.6,12.3,11.15,14.9,9.3,137.0,16.25,14.17,14.0,1.4224806201550388,1.0,2.0,3.26,1.19,1.37,0.0,1.11,2.67,0.0,6.89,0.3,0.74,1.96,1.11,1.07,0.63,0.04,3.37,0.0,0.96,C2,5
1309,49.96,14.3,11.6,12.42,13.6,9.48,148.0,13.8,13.2,14.0,1.7399103139013452,1.5333333333333334,1.47,2.63,0.3,1.13,0.0,1.0,2.0,0.0,5.7,0.3,0.57,0.77,2.27,0.0,0.3,0.0,2.87,0.0,1.0,C2,5
1310,42.31,14.8,12.4,12.71,13.5,9.95,125.0,17.75,13.27,13.0,1.29981718464351,1.64,1.76,1.8,0.52,1.2,0.0,0.44,2.4,0.0,5.24,0.32,0.88,0.88,2.32,0.0,0.52,0.0,2.64,0.0,0.96,C2,5
1311,46.61,14.9,12.8,11.15,14.1,8.14,111.0,26.0,13.3,13.0,1.4080221300138314,1.1111111111111112,1.67,3.33,0.93,1.52,0.0,0.96,3.63,0.0,6.89,0.78,0.19,0.7,1.04,0.85,0.44,0.15,2.52,0.22,0.96,C2,5
1312,44.78,15.3,13.5,12.6,16.0,9.37,159.0,18.5,15.13,16.0,1.5975274725274726,2.076923076923077,1.73,4.85,0.73,1.65,0.0,0.73,3.31,0.0,5.58,0.69,0.46,1.15,2.54,0.54,0.58,0.0,2.5,0.0,0.96,C2,5
1313,62.11,12.4,11.0,9.99,13.9,9.09,162.0,14.25,13.58,14.0,1.5483549351944168,1.3714285714285714,2.29,3.26,0.94,1.63,0.0,0.83,3.11,0.0,6.51,0.46,0.94,1.34,1.17,1.09,0.34,0.03,3.74,0.0,0.97,C2,5
1314,53.55,14.3,12.3,11.38,14.9,9.31,109.0,10.333333333333334,14.25,15.0,1.5904936014625228,2.3,2.25,3.15,1.1,1.45,0.0,1.0,2.9,0.0,5.52,0.15,0.6,1.2,2.95,0.0,0.45,0.0,2.7,0.0,1.0,C2,5
1315,48.43,13.7,12.1,12.48,14.2,9.75,117.0,11.0,13.37,14.0,1.606115107913669,2.391304347826087,2.52,2.91,0.83,0.87,0.0,0.61,2.48,0.0,5.04,0.57,0.61,0.7,3.17,0.0,0.48,0.0,2.13,0.0,1.0,C2,5
1316,48.54,13.2,12.1,12.02,13.7,8.84,249.0,15.75,12.67,13.0,1.6639883126369612,2.473684210526316,1.84,2.72,0.6,1.11,0.0,0.65,2.3,0.0,4.47,0.3,0.91,1.02,2.35,0.0,0.42,0.0,3.28,0.0,1.0,C2,5
1317,54.86,14.0,11.7,11.55,14.3,8.83,104.0,16.25,13.32,12.0,1.4639865996649917,2.9565217391304346,1.65,2.48,0.61,1.52,0.0,0.65,2.26,0.0,5.39,0.96,1.04,1.26,3.0,0.0,0.48,0.0,3.7,0.0,0.96,C2,5
1318,52.53,14.0,12.6,11.84,15.8,9.64,231.0,22.666666666666668,14.54,10.0,1.6355633802816902,2.45,2.55,4.0,0.9,1.42,0.0,0.8,3.35,0.0,6.02,0.4,0.88,1.3,2.52,0.0,0.38,0.0,2.9,0.0,0.98,C2,5
1319,44.98,14.8,13.5,9.64,13.5,8.37,122.0,16.0,13.92,14.0,2.080402010050251,1.7586206896551724,2.9,4.07,0.93,1.03,0.0,0.83,3.21,0.03,5.06,0.41,0.55,1.38,2.17,0.0,0.52,0.0,2.55,0.0,1.0,C2,5
1320,49.79,14.3,13.7,11.09,16.2,9.85,267.0,22.333333333333332,15.77,14.0,1.8719879518072289,2.1627906976744184,2.16,4.19,0.79,1.26,0.0,1.19,2.95,0.0,6.84,0.79,0.84,1.79,2.35,0.0,0.67,0.05,4.02,0.0,1.0,C2,5
1321,32.33,16.5,14.2,14.56,15.7,9.61,104.0,14.8,14.95,15.0,1.5107398568019093,1.1666666666666667,3.44,3.61,1.0,1.22,0.0,0.67,2.5,0.0,4.84,0.5,0.61,0.78,0.89,0.11,0.39,0.0,1.39,0.0,1.0,C2,5
1322,40.28,15.7,13.2,13.12,14.6,9.18,188.0,12.333333333333334,13.91,14.0,1.4408376963350786,0.7948717948717948,1.79,2.97,0.95,1.21,0.0,1.18,1.79,0.0,5.08,0.49,0.54,1.51,0.74,0.51,0.62,0.0,2.62,0.05,1.0,C2,5
1323,43.16,14.9,14.2,12.07,16.4,8.91,276.0,17.25,14.68,15.0,1.515112540192926,2.490566037735849,2.13,3.26,0.89,1.6,0.0,1.17,2.21,0.0,6.06,0.25,1.0,2.09,2.98,0.04,0.75,0.04,3.83,0.02,1.0,C2,5
1324,59.53,12.1,9.9,10.04,11.2,9.3,137.0,10.666666666666666,11.55,10.0,1.4411366711772666,1.7647058823529411,2.06,2.59,0.97,1.29,0.0,0.79,2.15,0.0,4.47,0.56,0.5,1.15,1.47,0.24,0.38,0.12,2.0,0.0,1.0,C2,5
1325,50.46,13.3,11.4,13.05,13.9,9.38,210.0,8.428571428571429,12.71,13.0,1.5154320987654322,2.659090909090909,1.98,2.73,0.41,0.93,0.0,0.55,2.27,0.0,4.33,0.25,0.52,0.93,2.57,0.0,0.3,0.0,2.7,0.0,1.0,C2,5
1326,45.19,14.1,13.4,11.96,15.4,9.49,117.0,21.666666666666668,14.08,14.0,1.6098360655737705,1.9545454545454546,1.91,3.27,1.09,1.5,0.0,0.64,2.23,0.0,6.77,1.18,1.0,1.23,1.41,0.55,0.41,0.0,3.59,0.0,0.95,C2,5
1327,53.55,14.6,12.3,12.07,15.6,9.86,123.0,17.25,14.94,15.0,1.4935483870967743,2.3636363636363638,2.59,3.59,1.05,1.41,0.0,0.82,2.82,0.0,5.86,1.5,0.36,1.18,2.23,0.64,0.86,0.0,2.23,0.0,1.0,C2,5
1328,49.04,13.0,11.9,11.95,13.7,9.2,55.0,16.25,12.61,12.0,1.550877192982456,1.4166666666666667,1.25,3.5,1.67,1.17,0.0,1.17,2.08,0.0,5.08,0.17,0.17,1.17,1.42,0.33,0.42,0.0,3.25,0.0,0.92,C2,5
1329,51.31,14.2,13.1,11.61,16.2,9.37,150.0,12.8,15.27,13.0,1.5972222222222223,1.2307692307692308,2.5,3.69,1.19,1.85,0.0,0.73,3.08,0.0,6.96,0.38,0.88,1.19,1.27,1.04,0.77,0.0,3.92,0.0,1.0,C2,5
1330,44.21,15.3,15.8,12.2,19.9,9.32,57.0,15.5,17.87,16.0,1.394578313253012,2.5555555555555554,2.56,4.11,1.56,2.44,0.0,2.11,4.56,0.0,7.33,0.11,0.89,1.33,3.22,0.22,0.67,0.0,4.89,0.0,0.89,C2,5
1331,43.36,15.1,14.1,12.54,16.7,9.44,142.0,12.2,15.67,16.0,2.023219814241486,1.4090909090909092,3.23,4.05,1.14,1.59,0.0,0.91,3.14,0.0,6.43,0.14,0.73,1.18,2.14,0.14,0.77,0.0,2.5,0.0,1.0,C2,5
1332,47.01,15.0,12.7,10.68,13.6,8.89,95.0,18.25,13.91,14.0,1.5914742451154529,0.9523809523809523,1.81,3.43,0.95,1.62,0.0,0.62,3.0,0.0,4.9,0.86,0.76,1.76,1.0,1.1,0.9,0.0,2.81,0.0,1.0,C2,5
1333,46.71,14.3,12.8,12.19,14.9,7.86,139.0,13.2,12.92,13.0,1.4577861163227017,0.925,2.02,2.88,1.3,1.68,0.0,0.78,2.72,0.0,5.05,0.32,0.45,1.82,0.92,1.2,1.05,0.0,3.3,0.0,1.0,C2,5
1334,49.55,13.5,11.7,11.55,13.4,9.56,140.0,14.75,12.86,12.0,1.4645892351274787,1.6551724137931034,2.24,2.55,0.72,1.28,0.0,0.83,2.45,0.03,4.5,0.21,0.48,1.07,1.79,1.45,0.38,0.03,2.31,0.03,1.0,C2,5
1335,47.01,13.8,12.7,11.09,13.7,9.23,129.0,22.666666666666668,13.46,14.0,1.6797101449275362,3.074074074074074,1.63,3.15,0.63,1.37,0.0,0.85,2.19,0.0,5.0,0.37,0.81,2.11,3.04,0.0,0.48,0.0,2.93,0.0,1.0,C2,5
1336,49.15,12.7,11.9,12.76,14.2,9.77,123.0,13.6,12.66,13.0,1.9373881932021466,2.125,1.71,2.75,0.62,0.54,0.0,0.33,2.33,0.0,5.2,0.67,0.79,0.96,2.71,0.0,0.29,0.17,3.0,0.0,1.0,C2,5
1337,26.88,18.7,18.4,13.01,20.9,8.86,251.0,16.75,18.07,19.0,1.702020202020202,1.2926829268292683,3.83,5.1,2.1,2.22,0.0,2.0,3.0,0.0,7.14,0.46,0.83,2.61,1.8,1.59,0.93,0.0,3.29,0.07,1.0,C2,5
1338,59.03,12.8,10.1,11.14,12.3,9.19,85.0,6.444444444444445,11.77,12.0,1.6838842975206612,3.3181818181818183,0.55,2.95,0.36,0.59,0.0,0.59,1.73,0.0,3.07,0.77,0.5,0.95,4.82,0.0,0.32,0.0,2.68,0.0,1.0,C2,5
1339,49.25,13.1,11.8,11.95,13.6,9.64,109.0,16.75,12.49,12.0,1.5749063670411985,2.6956521739130435,2.04,2.74,0.57,0.83,0.0,0.78,2.39,0.0,4.57,0.3,0.87,1.04,2.7,0.0,0.26,0.0,3.17,0.0,0.96,C2,5
1340,49.45,13.7,11.8,12.01,13.6,9.38,90.0,11.0,12.84,14.0,1.527542372881356,0.9,1.95,2.9,0.9,1.0,0.0,0.75,2.45,0.0,5.4,0.45,0.6,1.4,1.3,0.6,0.8,0.0,2.1,0.0,1.0,C2,5
1341,55.68,13.6,11.4,11.32,14.1,9.45,91.0,16.5,13.52,14.0,1.4407114624505928,1.105263157894737,2.16,2.63,0.68,2.11,0.0,0.95,2.0,0.0,5.21,0.47,1.0,1.47,1.26,1.63,0.74,0.05,3.32,0.0,0.95,C2,5
1342,60.65,11.9,9.5,10.5,11.0,9.39,112.0,13.2,11.17,11.0,1.4168012924071083,2.2,1.77,2.5,0.5,0.87,0.0,0.43,1.8,0.0,5.2,1.73,0.37,1.0,0.8,0.27,0.37,0.07,2.0,0.0,0.97,C2,5
1343,56.89,12.8,11.0,10.74,12.8,8.88,188.0,19.333333333333332,12.24,13.0,1.4540284360189573,2.13953488372093,1.67,3.05,1.02,1.19,0.0,0.72,2.14,0.0,4.07,0.37,0.63,2.21,2.3,0.67,0.44,0.02,3.02,0.02,0.98,C2,5
1344,42.85,14.8,14.3,12.48,17.0,9.1,191.0,21.0,15.46,15.0,1.5139664804469273,2.1714285714285713,1.6,3.2,0.97,1.43,0.0,0.83,3.89,0.0,6.34,0.54,1.14,1.46,2.91,1.17,0.57,0.0,3.6,0.03,1.0,C2,5
1345,43.83,13.5,11.8,11.78,11.9,8.95,170.0,10.833333333333334,11.96,12.0,1.4908869987849331,2.1463414634146343,2.05,2.49,0.46,1.17,0.0,0.51,1.8,0.0,3.73,0.32,0.46,1.24,2.27,0.0,0.56,0.0,2.02,0.0,0.98,C2,5
1346,36.02,16.5,14.8,13.93,17.4,9.94,144.0,20.666666666666668,15.83,17.0,1.9572784810126582,1.3636363636363635,3.09,4.0,1.41,1.05,0.0,1.45,2.45,0.0,6.73,1.32,0.68,0.95,0.64,0.59,0.55,0.0,2.55,0.23,1.0,C2,5
1347,39.37,14.7,13.6,13.23,15.1,8.92,182.0,24.0,13.25,14.0,1.7434146341463415,1.7073170731707317,1.37,3.29,0.63,0.95,0.0,0.8,3.27,0.02,6.1,0.29,0.66,0.95,2.1,0.51,0.27,0.0,2.78,0.0,1.0,C2,5
1348,28.88,15.5,15.5,14.39,16.9,9.75,199.0,12.8,15.11,16.0,1.9516509433962264,1.53125,2.59,3.97,0.66,1.06,0.0,0.81,2.09,0.0,7.81,1.06,0.25,0.66,1.69,0.0,0.28,0.0,2.5,0.0,1.0,C2,5
1349,58.52,11.4,10.3,11.02,12.4,9.92,50.0,7.857142857142858,12.06,10.0,1.3020408163265307,3.6363636363636362,1.55,2.45,0.09,0.91,0.0,0.45,2.18,0.0,4.45,0.91,0.36,0.45,5.0,0.0,0.27,0.09,2.18,0.0,0.91,C2,5
1350,31.75,17.2,16.5,14.05,19.1,10.64,243.0,20.0,18.14,17.0,1.7905477980665951,2.2758620689655173,4.14,3.86,1.28,1.66,0.0,1.17,3.48,0.0,6.9,0.41,0.76,1.62,2.28,0.0,0.31,0.0,3.28,0.0,0.97,C2,5
1351,58.21,13.0,10.5,11.43,12.9,9.09,137.0,17.25,12.55,13.0,1.4293785310734464,2.2903225806451615,1.71,2.52,0.81,0.9,0.0,0.68,2.45,0.0,4.65,0.13,0.97,1.45,2.19,0.0,0.39,0.0,3.03,0.0,0.97,C2,5
1352,29.89,16.0,15.1,14.39,17.0,10.35,140.0,13.4,15.3,16.0,1.395638629283489,1.8695652173913044,3.74,3.22,0.7,0.87,0.0,0.43,1.96,0.0,6.4,1.17,0.39,0.78,1.39,1.26,0.22,0.0,2.3,1.43,1.0,C2,5
1353,57.71,12.5,10.7,9.63,11.8,7.61,57.0,16.25,11.74,12.0,1.34,0.3684210526315789,2.53,2.32,0.89,1.89,0.0,0.47,2.84,0.05,3.95,0.26,0.63,2.32,0.05,0.68,1.11,0.0,2.74,0.0,0.95,C2,5
1354,34.7,16.1,15.4,12.36,16.7,10.1,224.0,16.5,16.53,17.0,1.7865528281750267,1.7096774193548387,2.52,4.29,0.97,1.0,0.0,1.61,2.94,0.0,6.48,0.23,0.77,1.81,1.94,0.9,0.55,0.03,3.13,0.0,1.0,C2,5
1355,28.2,17.3,17.8,14.23,21.0,11.5,74.0,17.5,18.98,18.0,1.4134275618374559,2.25,3.62,4.88,1.5,1.38,0.0,2.38,3.25,0.0,8.62,1.75,0.38,0.88,3.12,0.0,0.25,0.0,2.38,0.12,0.88,C2,5
1356,54.97,13.9,11.7,11.55,14.5,9.24,152.0,24.0,13.82,12.0,1.503201024327785,0.5517241379310345,2.03,2.66,0.62,1.86,0.0,1.14,2.48,0.0,6.52,0.1,0.79,1.86,0.93,1.03,0.55,0.0,3.38,0.0,0.97,C2,5
1357,31.45,17.4,16.6,13.99,19.2,8.83,91.0,18.0,16.98,17.0,1.7125256673511293,0.6,2.2,4.93,2.6,1.67,0.0,1.53,2.27,0.0,6.6,0.07,0.67,3.2,0.93,0.27,1.4,0.0,3.0,0.13,1.0,C2,5
1358,48.13,14.8,12.3,13.41,15.0,10.68,28.0,17.25,15.11,15.0,1.8416666666666666,2.4,1.4,3.8,0.0,1.4,0.0,1.0,3.2,0.0,6.0,0.6,0.6,0.6,2.2,0.0,0.0,0.0,2.4,0.0,0.8,C2,5
1359,49.75,13.1,11.6,12.36,13.8,11.05,98.0,16.25,12.61,12.0,1.4631828978622328,2.9444444444444446,2.78,2.78,0.44,0.78,0.0,0.61,1.56,0.0,5.2,0.83,0.33,0.56,2.44,0.33,0.5,0.22,2.28,0.0,1.0,C2,5
1360,47.52,14.1,12.5,11.44,13.8,9.02,98.0,11.6,13.72,14.0,1.4962264150943396,2.5238095238095237,2.19,3.43,0.67,1.38,0.0,0.52,3.43,0.0,5.43,0.29,0.38,1.24,2.29,0.24,0.52,0.0,1.86,0.43,0.95,C2,5
1361,48.74,14.7,12.0,12.25,13.9,8.52,198.0,17.5,13.44,12.0,1.4734917733089579,0.5555555555555556,2.44,2.73,1.02,1.6,0.0,0.49,2.31,0.0,5.6,0.0,0.58,1.6,0.8,0.73,0.58,0.0,2.82,0.0,1.0,C2,5
1362,33.65,15.4,13.7,14.39,14.9,9.66,125.0,12.333333333333334,13.37,14.0,1.4227941176470589,0.76,2.84,2.64,1.0,1.12,0.0,0.68,2.08,0.0,5.08,0.4,0.52,0.92,0.64,0.16,0.8,0.0,1.64,0.04,1.0,C2,5
1363,66.17,11.8,9.5,10.27,12.4,9.12,158.0,11.0,12.17,10.0,1.545846817691478,1.3157894736842106,1.82,2.66,0.92,1.76,0.0,0.76,2.18,0.0,5.29,0.34,0.5,1.5,1.18,1.13,0.39,0.05,2.92,0.0,0.97,C2,5
1364,46.4,15.4,12.9,12.31,14.9,8.37,247.0,13.2,13.86,13.0,1.6451159522136332,0.509090909090909,2.85,3.13,1.07,2.05,0.0,1.04,2.44,0.0,5.59,0.31,0.73,1.38,0.44,0.07,0.89,0.0,2.75,0.02,1.0,C2,5
1365,43.36,13.5,14.1,11.84,16.2,9.47,147.0,20.333333333333332,14.31,14.0,1.65044814340589,2.1923076923076925,2.58,3.62,0.85,1.31,0.0,0.96,1.85,0.0,7.73,1.54,1.15,0.88,1.73,0.81,0.46,0.0,3.54,0.04,1.0,C2,5
1366,44.37,15.4,13.7,13.18,16.8,9.9,66.0,22.333333333333332,15.71,14.0,1.8407643312101911,3.909090909090909,1.55,3.55,0.55,0.45,0.0,0.82,3.55,0.0,4.43,0.36,1.09,0.55,4.73,0.55,0.45,0.0,3.55,0.0,1.0,C2,5
1367,45.59,14.0,13.2,11.78,15.0,9.1,196.0,15.75,14.06,14.0,1.5606494746895894,2.0256410256410255,2.03,3.03,0.95,1.74,0.0,0.69,2.64,0.0,5.36,0.23,1.1,1.72,2.54,0.0,0.56,0.0,3.28,0.0,0.97,C2,5
1368,47.83,14.3,12.4,13.41,15.3,8.81,131.0,11.5,13.77,14.0,1.280752532561505,0.9259259259259259,1.89,2.48,1.56,1.37,0.0,0.78,2.3,0.0,5.26,0.63,0.7,2.07,0.89,0.89,1.07,0.0,2.56,0.15,1.0,C2,5
1369,56.29,13.0,11.2,11.03,13.3,8.88,127.0,20.666666666666668,12.58,13.0,1.5916230366492146,2.4516129032258065,1.39,3.26,0.48,0.84,0.0,0.84,2.03,0.0,5.19,0.77,0.77,1.61,2.81,0.0,0.35,0.0,3.06,0.0,1.0,C2,5
1370,42.14,15.0,14.6,12.72,17.2,9.51,203.0,17.25,15.2,15.0,1.5677179962894248,0.9714285714285714,2.43,3.2,1.54,1.77,0.0,1.43,2.63,0.0,7.58,0.23,0.83,1.54,1.11,0.51,0.63,0.0,4.11,0.0,1.0,C2,5
1371,46.1,14.3,13.0,11.73,14.8,9.43,108.0,14.75,14.35,15.0,1.4712041884816753,0.9047619047619048,2.33,2.86,1.71,1.57,0.0,0.33,2.29,0.0,4.86,0.76,0.71,2.81,0.71,0.81,1.14,0.05,3.14,0.24,0.95,C2,5
1372,37.13,15.2,14.4,12.48,15.6,9.02,129.0,23.333333333333332,14.3,15.0,1.3957142857142857,1.3076923076923077,2.38,3.35,1.0,1.38,0.0,0.88,2.12,0.0,5.87,0.35,0.65,1.15,2.23,0.0,0.58,0.0,2.85,0.0,1.0,C2,5
1373,33.35,17.5,20.0,11.39,24.5,10.39,77.0,21.0,22.14,20.0,1.640176600441501,1.7777777777777777,5.22,4.44,2.0,2.78,0.0,1.67,4.44,0.0,8.44,1.0,1.67,4.44,2.56,3.22,1.56,0.0,5.89,0.11,0.89,C2,5
1374,44.88,14.9,13.5,12.36,15.9,8.88,67.0,18.5,14.95,15.0,1.6986666666666668,0.46153846153846156,3.46,3.38,2.08,2.54,0.0,0.54,2.69,0.0,5.08,0.23,0.85,1.54,0.38,1.31,1.0,0.0,2.62,0.23,0.92,C2,5
1375,48.84,13.3,12.0,13.47,14.8,9.3,142.0,22.666666666666668,12.75,13.0,1.384508990318119,1.6666666666666667,2.77,2.43,1.23,1.43,0.0,1.03,1.47,0.0,5.27,0.33,0.63,0.67,1.87,0.43,0.43,0.03,3.03,0.03,1.0,C2,5
1376,46.0,14.6,13.1,11.96,14.9,8.31,107.0,7.625,13.47,15.0,1.5412587412587413,0.6666666666666666,3.52,2.85,1.11,2.11,0.0,0.56,2.48,0.0,4.9,0.33,0.63,1.78,0.15,0.19,1.15,0.0,2.81,0.07,1.0,C2,5
1377,45.8,16.0,13.2,13.23,16.1,8.98,49.0,18.0,14.33,14.0,1.4647302904564314,2.5555555555555554,2.11,3.67,1.0,1.56,0.0,1.22,2.44,0.0,4.67,0.22,0.44,1.33,3.33,0.22,0.56,0.0,3.11,0.0,0.89,C2,5
1378,51.99,12.7,10.8,12.01,12.3,9.65,90.0,11.833333333333334,11.53,12.0,1.3658536585365855,3.6,1.7,2.3,0.1,1.1,0.0,0.65,1.85,0.0,3.33,0.75,0.7,0.35,3.7,0.0,0.25,0.05,2.45,0.0,1.0,C2,5
1379,36.73,16.2,14.6,13.23,16.3,8.99,183.0,21.333333333333332,14.61,15.0,1.4681069958847737,1.6666666666666667,2.44,2.81,1.5,1.86,0.0,1.22,1.89,0.0,5.86,0.47,1.03,1.69,1.36,0.0,0.67,0.0,3.22,0.0,0.97,C2,5
1380,42.85,16.2,14.3,12.07,16.5,8.99,201.0,20.666666666666668,15.7,16.0,1.5307692307692307,0.6571428571428571,2.83,3.66,1.49,1.77,0.0,1.17,2.69,0.03,6.4,0.09,1.29,1.89,0.86,0.26,1.03,0.0,3.26,0.06,0.97,C2,5
1381,52.12,15.0,12.8,11.15,15.4,7.98,122.0,16.6,13.67,15.0,1.2591093117408907,1.2647058823529411,3.15,3.06,0.91,2.44,0.0,0.79,2.74,0.06,5.82,0.74,1.24,1.29,1.06,0.59,1.32,0.0,2.82,0.06,0.97,C2,5
1382,47.32,13.9,12.6,11.73,14.1,8.97,119.0,12.0,13.33,14.0,1.4854070660522274,1.1153846153846154,2.38,2.77,1.27,1.62,0.0,1.19,2.15,0.0,5.37,0.46,0.62,1.58,1.08,0.0,0.5,0.0,2.81,0.0,1.0,C2,5
1383,58.32,12.4,10.4,11.43,13.0,11.32,88.0,9.0,12.61,13.0,1.3838383838383839,3.823529411764706,2.06,2.53,0.76,0.35,0.0,0.18,1.53,0.0,5.47,1.59,0.82,0.53,3.06,0.12,0.65,0.12,2.47,0.0,1.0,C2,5
1384,47.38,12.7,10.5,11.48,10.6,9.57,135.0,19.0,10.7,11.0,1.3231240428790199,1.0256410256410255,1.9,1.79,0.51,0.62,0.0,0.54,1.49,0.0,4.35,0.62,0.08,0.49,1.41,0.08,0.23,0.0,1.38,0.05,1.0,C2,5
1385,49.04,14.5,11.9,12.65,14.3,9.14,195.0,14.4,13.26,15.0,1.681586978636826,0.926829268292683,1.83,3.15,0.78,0.88,0.0,0.54,2.39,0.0,6.1,0.49,0.73,1.54,1.0,0.39,0.46,0.0,2.68,0.0,1.0,C2,5
1386,40.72,15.9,15.1,11.91,17.2,8.54,99.0,15.25,15.88,16.0,1.5179738562091503,1.2105263157894737,2.63,3.53,1.32,2.37,0.0,0.74,4.37,0.0,6.58,0.42,1.16,2.05,0.89,0.37,1.53,0.0,3.32,0.0,0.95,C2,5
1387,51.21,14.4,13.1,8.65,13.9,7.72,64.0,12.6,14.01,14.0,1.244299674267101,0.8,2.55,2.8,1.65,2.9,0.0,0.9,3.2,0.0,5.55,0.7,0.3,1.9,1.1,1.4,1.6,0.0,3.0,0.15,1.0,C2,5
1388,46.81,14.1,12.8,12.6,15.0,9.6,175.0,23.666666666666668,14.44,13.0,1.5628140703517588,1.3225806451612903,2.71,3.03,0.84,0.84,0.0,0.65,2.74,0.0,5.94,0.13,0.97,1.48,1.77,0.0,0.55,0.0,2.71,0.0,1.0,C2,5
